"X0","X1"
"C00003","C13747"
"C00003","C13952"
"C00003","C14082"
"C00003","C14083"
"C00003","C14084"
"C00003","C14087"
"C00003","C14088"
"C00003","C14090"
"C00003","C14091"
"C00003","C14092"
"C00003","C14098"
"C00003","C14099"
"C00003","C14101"
"C00003","C14102"
"C00003","C14103"
"C00003","C14104"
"C00003","C14109"
"C00003","C14110"
"C00003","C14145"
"C00003","C14279"
"C00003","C14315"
"C00003","C14401"
"C00003","C14418"
"C00003","C14602"
"C00003","C14762"
"C00003","C14765"
"C00003","C15025"
"C00003","C15488"
"C00003","C15591"
"C00003","C15784"
"C00003","C15785"
"C00003","C15853"
"C00003","C15930"
"C00003","C15980"
"C00003","C16152"
"C00003","C16155"
"C00003","C16159"
"C00003","C16203"
"C00003","C16204"
"C00003","C16215"
"C00003","C16262"
"C00003","C16310"
"C00003","C16329"
"C00003","C16330"
"C00003","C16333"
"C00003","C16334"
"C00003","C16337"
"C00003","C16338"
"C00003","C16348"
"C00003","C16353"
"C00003","C16357"
"C00003","C16358"
"C00003","C16375"
"C00003","C16376"
"C00003","C16388"
"C00003","C16389"
"C00003","C16390"
"C00003","C16391"
"C00003","C16392"
"C00003","C16393"
"C00003","C16394"
"C00003","C16395"
"C00003","C16396"
"C00003","C16403"
"C00003","C16461"
"C00003","C16462"
"C00003","C16469"
"C00003","C16471"
"C00003","C16473"
"C00003","C16478"
"C00003","C16479"
"C00003","C16480"
"C00003","C16481"
"C00003","C16483"
"C00003","C16484"
"C00003","C16496"
"C00003","C16502"
"C00003","C16551"
"C00003","C16586"
"C00003","C16587"
"C00003","C16591"
"C00003","C16595"
"C00003","C16596"
"C00003","C16618"
"C00003","C16850"
"C00003","C16884"
"C00003","C17215"
"C00003","C17216"
"C00003","C17219"
"C00003","C17220"
"C00003","C17223"
"C00003","C17224"
"C00003","C17227"
"C00003","C17228"
"C00003","C17231"
"C00003","C17232"
"C00003","C17326"
"C00003","C17327"
"C00003","C17335"
"C00003","C17336"
"C00003","C17337"
"C00003","C17580"
"C00003","C17581"
"C00003","C17622"
"C00003","C17658"
"C00003","C17693"
"C00003","C18017"
"C00003","C18018"
"C00003","C18019"
"C00003","C18020"
"C00003","C18028"
"C00003","C18075"
"C00003","C18151"
"C00003","C18153"
"C00003","C18155"
"C00003","C18235"
"C00003","C18236"
"C00003","C18238"
"C00003","C18240"
"C00003","C18243"
"C00003","C18244"
"C00003","C18246"
"C00003","C18249"
"C00003","C18250"
"C00003","C18251"
"C00003","C18253"
"C00003","C18256"
"C00003","C18275"
"C00003","C18276"
"C00003","C18278"
"C00003","C18300"
"C00003","C18301"
"C00003","C18302"
"C00003","C18305"
"C00003","C18306"
"C00003","C18307"
"C00003","C18314"
"C00003","C18315"
"C00003","C18316"
"C00003","C18317"
"C00003","C18320"
"C00003","C18360"
"C00003","C18933"
"C00003","C19082"
"C00003","C19083"
"C00003","C19459"
"C00003","C19631"
"C00003","C19674"
"C00003","C19675"
"C00003","C19689"
"C00003","C19690"
"C00003","C19891"
"C00003","C19892"
"C00003","C20231"
"C00003","C20251"
"C00003","C20252"
"C00003","C20254"
"C00003","C20258"
"C00003","C20278"
"C00003","C20279"
"C00003","C20297"
"C00003","C20303"
"C00003","C20327"
"C00003","C20328"
"C00003","C20369"
"C00003","C20370"
"C00003","C20381"
"C00003","C20394"
"C00003","C20395"
"C00003","C20400"
"C00003","C20403"
"C00003","C20408"
"C00003","C20409"
"C00003","C20441"
"C00003","C20443"
"C00003","C20518"
"C00003","C20612"
"C00003","C20613"
"C00003","C20643"
"C00003","C20654"
"C00003","C20657"
"C00003","C20658"
"C00003","C20668"
"C00003","C20680"
"C00003","C20744"
"C00003","C20781"
"C00003","C20784"
"C00003","C20787"
"C00003","C20797"
"C00003","C20798"
"C00003","C20829"
"C00003","C20849"
"C00003","C20889"
"C00003","C20890"
"C00003","C20902"
"C00003","C20903"
"C00003","C20940"
"C00003","C20941"
"C00003","C20943"
"C00003","C20944"
"C00003","C21064"
"C00003","C21081"
"C00003","C21086"
"C00003","C21087"
"C00003","C21103"
"C00003","C21125"
"C00003","C21126"
"C00003","C21131"
"C00003","C21132"
"C00003","C21134"
"C00003","C21140"
"C00003","C21141"
"C00003","C21142"
"C00003","C21143"
"C00003","C21147"
"C00003","C21148"
"C00003","C21168"
"C00003","C21175"
"C00003","C21176"
"C00003","C21181"
"C00003","C21204"
"C00003","C21290"
"C00003","C21291"
"C00003","C21295"
"C00003","C21330"
"C00003","C21331"
"C00003","C21381"
"C00003","C21390"
"C00003","C21424"
"C00003","C21442"
"C00003","C21469"
"C00003","C21471"
"C00003","C21472"
"C00003","C21477"
"C00003","C21523"
"C00003","C21524"
"C00003","C21559"
"C00003","C21585"
"C00003","C21600"
"C00003","C21643"
"C00003","C21736"
"C00003","C21737"
"C00003","C21761"
"C00003","C21859"
"C00003","C21874"
"C00003","C21905"
"C00003","C21906"
"C00003","C21909"
"C00003","C21910"
"C00003","C21911"
"C00003","C21912"
"C00003","C00108"
"C00003","C07211"
"C00003","C00156"
"C00003","C01606"
"C00004","C00005"
"C00004","C00006"
"C00004","C00008"
"C00004","C00009"
"C00004","C00010"
"C00004","C00013"
"C00004","C00020"
"C00004","C00022"
"C00004","C00024"
"C00004","C00025"
"C00004","C00026"
"C00004","C00029"
"C00004","C00031"
"C00004","C00033"
"C00004","C00036"
"C00004","C00037"
"C00004","C00041"
"C00004","C00043"
"C00004","C00047"
"C00004","C00048"
"C00004","C00049"
"C00004","C00051"
"C00004","C00052"
"C00004","C00058"
"C00004","C00062"
"C00004","C00064"
"C00004","C00065"
"C00004","C00072"
"C00004","C00077"
"C00004","C00078"
"C00004","C00082"
"C00004","C00084"
"C00004","C00085"
"C00004","C00090"
"C00004","C00091"
"C00004","C00092"
"C00004","C00093"
"C00004","C00094"
"C00004","C00095"
"C00004","C00096"
"C00004","C00099"
"C00004","C00100"
"C00004","C00101"
"C00004","C00106"
"C00004","C00111"
"C00004","C00114"
"C00004","C00116"
"C00004","C00118"
"C00004","C00123"
"C00004","C00124"
"C00004","C00127"
"C00004","C00132"
"C00004","C00135"
"C00004","C00136"
"C00004","C00137"
"C00004","C00141"
"C00004","C00143"
"C00004","C00146"
"C00004","C00148"
"C00004","C00149"
"C00004","C00159"
"C00004","C00160"
"C00004","C00164"
"C00004","C00167"
"C00004","C00178"
"C00004","C00180"
"C00004","C00181"
"C00004","C00183"
"C00004","C00184"
"C00004","C00186"
"C00004","C00187"
"C00004","C00188"
"C00004","C00191"
"C00004","C00193"
"C00004","C00196"
"C00004","C00197"
"C00004","C00198"
"C00004","C00199"
"C00004","C00207"
"C00004","C00216"
"C00004","C00221"
"C00004","C00222"
"C00004","C00223"
"C00004","C00230"
"C00004","C00231"
"C00004","C00232"
"C00004","C00233"
"C00004","C00236"
"C00004","C00245"
"C00004","C00246"
"C00004","C00248"
"C00004","C00249"
"C00004","C00250"
"C00004","C00256"
"C00004","C00257"
"C00004","C00258"
"C00004","C00259"
"C00004","C00261"
"C00004","C00263"
"C00004","C00266"
"C00004","C00268"
"C00004","C00272"
"C00004","C00279"
"C00004","C00280"
"C00004","C00296"
"C00004","C00309"
"C00004","C00310"
"C00004","C00311"
"C00004","C00312"
"C00004","C00315"
"C00004","C00322"
"C00004","C00323"
"C00004","C00327"
"C00004","C00331"
"C00004","C00332"
"C00004","C00333"
"C00004","C00345"
"C00004","C00349"
"C00004","C00355"
"C00004","C00356"
"C00004","C00366"
"C00004","C00376"
"C00004","C00379"
"C00004","C00383"
"C00004","C00385"
"C00004","C00392"
"C00004","C00410"
"C00004","C00414"
"C00004","C00415"
"C00004","C00418"
"C00004","C00423"
"C00004","C00429"
"C00004","C00433"
"C00004","C00440"
"C00004","C00441"
"C00004","C00445"
"C00004","C00449"
"C00004","C00450"
"C00004","C00466"
"C00004","C00468"
"C00004","C00469"
"C00004","C00473"
"C00004","C00474"
"C00004","C00477"
"C00004","C00479"
"C00004","C00486"
"C00004","C00487"
"C00004","C00489"
"C00004","C00497"
"C00004","C00500"
"C00004","C00504"
"C00004","C00506"
"C00004","C00508"
"C00004","C00512"
"C00004","C00517"
"C00004","C00519"
"C00004","C00521"
"C00004","C00522"
"C00004","C00523"
"C00004","C00530"
"C00004","C00532"
"C00004","C00535"
"C00004","C00539"
"C00004","C00544"
"C00004","C00546"
"C00004","C00552"
"C00004","C00555"
"C00004","C00557"
"C00004","C00558"
"C00004","C00565"
"C00004","C00576"
"C00004","C00577"
"C00004","C00579"
"C00004","C00580"
"C00004","C00583"
"C00004","C00584"
"C00004","C00587"
"C00004","C00593"
"C00004","C00599"
"C00004","C00601"
"C00004","C00603"
"C00004","C00606"
"C00004","C00617"
"C00004","C00623"
"C00004","C00628"
"C00004","C00637"
"C00004","C00639"
"C00004","C00642"
"C00004","C00644"
"C00004","C00652"
"C00004","C00671"
"C00004","C00674"
"C00004","C00682"
"C00004","C00688"
"C00004","C00691"
"C00004","C00695"
"C00004","C00719"
"C00004","C00727"
"C00004","C00737"
"C00004","C00741"
"C00004","C00755"
"C00004","C00756"
"C00004","C00764"
"C00004","C00772"
"C00004","C00777"
"C00004","C00794"
"C00004","C00795"
"C00004","C00800"
"C00004","C00802"
"C00004","C00805"
"C00004","C00808"
"C00004","C00809"
"C00004","C00810"
"C00004","C00811"
"C00004","C00818"
"C00004","C00823"
"C00004","C00826"
"C00004","C00829"
"C00004","C00842"
"C00004","C00848"
"C00004","C00854"
"C00004","C00860"
"C00004","C00869"
"C00004","C00870"
"C00004","C00877"
"C00004","C00879"
"C00004","C00891"
"C00004","C00892"
"C00004","C00894"
"C00004","C00898"
"C00004","C00905"
"C00004","C00906"
"C00004","C00937"
"C00004","C00944"
"C00004","C00951"
"C00004","C00954"
"C00004","C00955"
"C00004","C00956"
"C00004","C00957"
"C00004","C00969"
"C00004","C00971"
"C00004","C00975"
"C00004","C00976"
"C00004","C01007"
"C00004","C01013"
"C00004","C01019"
"C00004","C01020"
"C00004","C01031"
"C00004","C01041"
"C00004","C01050"
"C00004","C01053"
"C00004","C01059"
"C00004","C01062"
"C00004","C01063"
"C00004","C01087"
"C00004","C01088"
"C00004","C01089"
"C00004","C01090"
"C00004","C01096"
"C00004","C01097"
"C00004","C01111"
"C00004","C01114"
"C00004","C01123"
"C00004","C01126"
"C00004","C01138"
"C00004","C01144"
"C00004","C01146"
"C00004","C01147"
"C00004","C01157"
"C00004","C01161"
"C00004","C01164"
"C00004","C01165"
"C00004","C01170"
"C00004","C01172"
"C00004","C01179"
"C00004","C01186"
"C00004","C01188"
"C00004","C01198"
"C00004","C01207"
"C00004","C01213"
"C00004","C01215"
"C00004","C01221"
"C00004","C01222"
"C00004","C01227"
"C00004","C01236"
"C00004","C01244"
"C00004","C01249"
"C00004","C01270"
"C00004","C01304"
"C00004","C01352"
"C00004","C01380"
"C00004","C01407"
"C00004","C01412"
"C00004","C01432"
"C00004","C01454"
"C00004","C01455"
"C00004","C01467"
"C00004","C01468"
"C00004","C01488"
"C00004","C01489"
"C00004","C01494"
"C00004","C01499"
"C00004","C01500"
"C00004","C01504"
"C00004","C01545"
"C00004","C01569"
"C00004","C01616"
"C00004","C01617"
"C00004","C01697"
"C00004","C01710"
"C00004","C01717"
"C00004","C01751"
"C00004","C01759"
"C00004","C01760"
"C00004","C01765"
"C00004","C01766"
"C00004","C01769"
"C00004","C01771"
"C00004","C01772"
"C00004","C01818"
"C00004","C01826"
"C00004","C01845"
"C00004","C01876"
"C00004","C01877"
"C00004","C01888"
"C00004","C01892"
"C00004","C01904"
"C00004","C01929"
"C00004","C01953"
"C00004","C01969"
"C00004","C01983"
"C00004","C01984"
"C00004","C01986"
"C00004","C02015"
"C00004","C02020"
"C00004","C02043"
"C00004","C02097"
"C00004","C02137"
"C00004","C02140"
"C00004","C02165"
"C00004","C02170"
"C00004","C02206"
"C00004","C02207"
"C00004","C02217"
"C00004","C02220"
"C00004","C02222"
"C00004","C02232"
"C00004","C02235"
"C00004","C02236"
"C00004","C02247"
"C00004","C02266"
"C00004","C02344"
"C00004","C02357"
"C00004","C02359"
"C00004","C02360"
"C00004","C02364"
"C00004","C02371"
"C00004","C02372"
"C00004","C02431"
"C00004","C02452"
"C00004","C02457"
"C00004","C02463"
"C00004","C02485"
"C00004","C02497"
"C00004","C02499"
"C00004","C02501"
"C00004","C02513"
"C00004","C02526"
"C00004","C02533"
"C00004","C02537"
"C00004","C02576"
"C00004","C02593"
"C00004","C02630"
"C00004","C02636"
"C00004","C02648"
"C00004","C02666"
"C00004","C02670"
"C00004","C02759"
"C00004","C02771"
"C00004","C02774"
"C00004","C02804"
"C00004","C02814"
"C00004","C02835"
"C00004","C02909"
"C00004","C02923"
"C00004","C02949"
"C00004","C02991"
"C00004","C03012"
"C00004","C03034"
"C00004","C03037"
"C00004","C03042"
"C00004","C03044"
"C00004","C03045"
"C00004","C03046"
"C00004","C03052"
"C00004","C03056"
"C00004","C03057"
"C00004","C03067"
"C00004","C03070"
"C00004","C03072"
"C00004","C03077"
"C00004","C03092"
"C00004","C03117"
"C00004","C03164"
"C00004","C03167"
"C00004","C03187"
"C00004","C03194"
"C00004","C03203"
"C00004","C03205"
"C00004","C03223"
"C00004","C03232"
"C00004","C03233"
"C00004","C03273"
"C00004","C03277"
"C00004","C03338"
"C00004","C03341"
"C00004","C03344"
"C00004","C03351"
"C00004","C03393"
"C00004","C03434"
"C00004","C03448"
"C00004","C03451"
"C00004","C03458"
"C00004","C03459"
"C00004","C03461"
"C00004","C03476"
"C00004","C03485"
"C00004","C03505"
"C00004","C03508"
"C00004","C03564"
"C00004","C03569"
"C00004","C03594"
"C00004","C03656"
"C00004","C03671"
"C00004","C03765"
"C00004","C03767"
"C00004","C03772"
"C00004","C03790"
"C00004","C03817"
"C00004","C03826"
"C00004","C03894"
"C00004","C03912"
"C00004","C03943"
"C00004","C03964"
"C00004","C03972"
"C00004","C03979"
"C00004","C04042"
"C00004","C04043"
"C00004","C04044"
"C00004","C04045"
"C00004","C04076"
"C00004","C04091"
"C00004","C04092"
"C00004","C04171"
"C00004","C04186"
"C00004","C04203"
"C00004","C04236"
"C00004","C04272"
"C00004","C04281"
"C00004","C04295"
"C00004","C04314"
"C00004","C04349"
"C00004","C04367"
"C00004","C04371"
"C00004","C04373"
"C00004","C04404"
"C00004","C04405"
"C00004","C04411"
"C00004","C04435"
"C00004","C04468"
"C00004","C04573"
"C00004","C04577"
"C00004","C04592"
"C00004","C04596"
"C00004","C04604"
"C00004","C04631"
"C00004","C04634"
"C00004","C04642"
"C00004","C04643"
"C00004","C04670"
"C00004","C04671"
"C00004","C04687"
"C00004","C04707"
"C00004","C04742"
"C00004","C04783"
"C00004","C04796"
"C00004","C04797"
"C00004","C04856"
"C00004","C05130"
"C00004","C05133"
"C00004","C05139"
"C00004","C05140"
"C00004","C05165"
"C00004","C05191"
"C00004","C05194"
"C00004","C05235"
"C00004","C05258"
"C00004","C05259"
"C00004","C05260"
"C00004","C05261"
"C00004","C05262"
"C00004","C05263"
"C00004","C05264"
"C00004","C05265"
"C00004","C05266"
"C00004","C05267"
"C00004","C05284"
"C00004","C05298"
"C00004","C05301"
"C00004","C05307"
"C00004","C05345"
"C00004","C05375"
"C00004","C05406"
"C00004","C05448"
"C00004","C05449"
"C00004","C05450"
"C00004","C05451"
"C00004","C05452"
"C00004","C05453"
"C00004","C05454"
"C00004","C05455"
"C00004","C05467"
"C00004","C05469"
"C00004","C05470"
"C00004","C05473"
"C00004","C05474"
"C00004","C05475"
"C00004","C05476"
"C00004","C05477"
"C00004","C05478"
"C00004","C05479"
"C00004","C05480"
"C00004","C05481"
"C00004","C05483"
"C00004","C05484"
"C00004","C05485"
"C00004","C05490"
"C00004","C05527"
"C00004","C05528"
"C00004","C05568"
"C00004","C05576"
"C00004","C05577"
"C00004","C05580"
"C00004","C05581"
"C00004","C05582"
"C00004","C05583"
"C00004","C05584"
"C00004","C05585"
"C00004","C05593"
"C00004","C05618"
"C00004","C05629"
"C00004","C05634"
"C00004","C05635"
"C00004","C05649"
"C00004","C05650"
"C00004","C05778"
"C00004","C05823"
"C00004","C05827"
"C00004","C05828"
"C00004","C05840"
"C00004","C05852"
"C00004","C05853"
"C00004","C05927"
"C00004","C05931"
"C00004","C05932"
"C00004","C05933"
"C00004","C05942"
"C00004","C05947"
"C00004","C05949"
"C00004","C05960"
"C00004","C05999"
"C00004","C06001"
"C00004","C06002"
"C00004","C06010"
"C00004","C06017"
"C00004","C06044"
"C00004","C06047"
"C00004","C06048"
"C00004","C06050"
"C00004","C06087"
"C00004","C06102"
"C00004","C06103"
"C00004","C06105"
"C00004","C06108"
"C00004","C06142"
"C00004","C06144"
"C00004","C06145"
"C00004","C06162"
"C00004","C06240"
"C00004","C06311"
"C00004","C06318"
"C00004","C06321"
"C00004","C06326"
"C00004","C06327"
"C00004","C06329"
"C00004","C06330"
"C00004","C06333"
"C00004","C06336"
"C00004","C06337"
"C00004","C06338"
"C00004","C06339"
"C00004","C06343"
"C00004","C06451"
"C00004","C06576"
"C00004","C06577"
"C00004","C06578"
"C00004","C06579"
"C00004","C06584"
"C00004","C06585"
"C00004","C06588"
"C00004","C06589"
"C00004","C06594"
"C00004","C06599"
"C00004","C06600"
"C00004","C06603"
"C00004","C06611"
"C00004","C06612"
"C00004","C06613"
"C00004","C06644"
"C00004","C06649"
"C00004","C06650"
"C00004","C06672"
"C00004","C06677"
"C00004","C06678"
"C00004","C06679"
"C00004","C06688"
"C00004","C06711"
"C00004","C06712"
"C00004","C06714"
"C00004","C06715"
"C00004","C06717"
"C00004","C06718"
"C00004","C06720"
"C00004","C06721"
"C00004","C06722"
"C00004","C06723"
"C00004","C06725"
"C00004","C06726"
"C00004","C06727"
"C00004","C06729"
"C00004","C06730"
"C00004","C06731"
"C00004","C06736"
"C00004","C06737"
"C00004","C06754"
"C00004","C06755"
"C00004","C06757"
"C00004","C06758"
"C00004","C06760"
"C00004","C06790"
"C00004","C06813"
"C00004","C06899"
"C00004","C06990"
"C00004","C07024"
"C00004","C07084"
"C00004","C07085"
"C00004","C07086"
"C00004","C07093"
"C00004","C07094"
"C00004","C07100"
"C00004","C07101"
"C00004","C07102"
"C00004","C07103"
"C00004","C07111"
"C00004","C07113"
"C00004","C07130"
"C00004","C07209"
"C00004","C07213"
"C00004","C07214"
"C00004","C07215"
"C00004","C07216"
"C00004","C07287"
"C00004","C07288"
"C00004","C07328"
"C00004","C07329"
"C00004","C07478"
"C00004","C07480"
"C00004","C07481"
"C00004","C07490"
"C00004","C07535"
"C00004","C07635"
"C00004","C07645"
"C00004","C07646"
"C00004","C07715"
"C00004","C07720"
"C00004","C07721"
"C00004","C07722"
"C00004","C07727"
"C00004","C07728"
"C00004","C07729"
"C00004","C07732"
"C00004","C07733"
"C00004","C08607"
"C00004","C08794"
"C00004","C09131"
"C00004","C09593"
"C00004","C09804"
"C00004","C09819"
"C00004","C09820"
"C00004","C09848"
"C00004","C09849"
"C00004","C10447"
"C00004","C10682"
"C00004","C11006"
"C00004","C11142"
"C00004","C11143"
"C00004","C11148"
"C00004","C11249"
"C00004","C11272"
"C00004","C11348"
"C00004","C11383"
"C00004","C11384"
"C00004","C11386"
"C00004","C11387"
"C00004","C11397"
"C00004","C11398"
"C00004","C11399"
"C00004","C11400"
"C00004","C11401"
"C00004","C11409"
"C00004","C11410"
"C00004","C11412"
"C00004","C11413"
"C00004","C11415"
"C00004","C11416"
"C00004","C11422"
"C00004","C11427"
"C00004","C11432"
"C00004","C11457"
"C00004","C11496"
"C00004","C11497"
"C00004","C11498"
"C00004","C11499"
"C00004","C11505"
"C00004","C11506"
"C00004","C11507"
"C00004","C11537"
"C00004","C11542"
"C00004","C11543"
"C00004","C11588"
"C00004","C11822"
"C00004","C11887"
"C00004","C11912"
"C00004","C11924"
"C00004","C11926"
"C00004","C11942"
"C00004","C11943"
"C00004","C11944"
"C00004","C11947"
"C00004","C11948"
"C00004","C12210"
"C00004","C12436"
"C00004","C12621"
"C00004","C12622"
"C00004","C12623"
"C00004","C12832"
"C00004","C12835"
"C00004","C12836"
"C00004","C12837"
"C00004","C13453"
"C00004","C13455"
"C00004","C13624"
"C00004","C13629"
"C00004","C13631"
"C00004","C13634"
"C00004","C13747"
"C00004","C14082"
"C00004","C14083"
"C00004","C14084"
"C00004","C14087"
"C00004","C14088"
"C00004","C14089"
"C00004","C14090"
"C00004","C14098"
"C00004","C14099"
"C00004","C14101"
"C00004","C14103"
"C00004","C14104"
"C00004","C14105"
"C00004","C14108"
"C00004","C14109"
"C00004","C14145"
"C00004","C14179"
"C00004","C14180"
"C00004","C14315"
"C00004","C14401"
"C00004","C14418"
"C00004","C14602"
"C00004","C15025"
"C00004","C15485"
"C00004","C15486"
"C00004","C15488"
"C00004","C15493"
"C00004","C15508"
"C00004","C15518"
"C00004","C15520"
"C00004","C15700"
"C00004","C15767"
"C00004","C15853"
"C00004","C15930"
"C00004","C15980"
"C00004","C16069"
"C00004","C16155"
"C00004","C16159"
"C00004","C16203"
"C00004","C16204"
"C00004","C16249"
"C00004","C16333"
"C00004","C16334"
"C00004","C16337"
"C00004","C16338"
"C00004","C16348"
"C00004","C16353"
"C00004","C16357"
"C00004","C16358"
"C00004","C16361"
"C00004","C16375"
"C00004","C16376"
"C00004","C16388"
"C00004","C16389"
"C00004","C16390"
"C00004","C16391"
"C00004","C16392"
"C00004","C16393"
"C00004","C16394"
"C00004","C16395"
"C00004","C16397"
"C00004","C16398"
"C00004","C16403"
"C00004","C16461"
"C00004","C16462"
"C00004","C16469"
"C00004","C16471"
"C00004","C16472"
"C00004","C16473"
"C00004","C16478"
"C00004","C16479"
"C00004","C16480"
"C00004","C16482"
"C00004","C16483"
"C00004","C16484"
"C00004","C16496"
"C00004","C16502"
"C00004","C16540"
"C00004","C16541"
"C00004","C16586"
"C00004","C16587"
